,T-FAP_1_corr,T-FAP_1_qval
Dtymk,-0.0942038067704877,2.9034907641639764e-08
Nubp2,-0.09433626328945881,2.7624488258284655e-08
Rtn3,-0.09435609140085603,2.7426756176055573e-08
Faf2,-0.09437400869806827,2.726106798368609e-08
Ilk,-0.09440208189315492,2.6991335448238332e-08
Zc3hav1,-0.09442068630292955,2.6810564469982634e-08
Got2,-0.09444132392036148,2.6610265247139365e-08
Gabarapl2,-0.09444180576544067,2.6610265247139365e-08
Nras,-0.09445329310929784,2.6509665994997023e-08
Stmn1,-0.09450609951928758,2.598956536888901e-08
Clpp,-0.09452143303096303,2.5847678725525953e-08
Srprb,-0.09453591229809791,2.5714957730871086e-08
Flii,-0.09456510325729646,2.5439144758826013e-08
Rps15,-0.09468311397879967,2.432374007185476e-08
Cox7b,-0.09468997022401943,2.426949169759213e-08
Mrpl22,-0.09474721215247865,2.375172612122249e-08
Fam173a,-0.09477231660032819,2.3533302855088366e-08
Polr2g,-0.09477395279000746,2.3527873659033832e-08
Cyp21a1,-0.0947944202401016,2.3352997610785896e-08
Dusp10,-0.09485869485374691,2.280166078673363e-08
Ak3,-0.09491257427523053,2.2343245059529484e-08
Tmco1,-0.09496947106901366,2.187711472911773e-08
Dync1i2,-0.09500566538719069,2.1583185429740857e-08
Zc3h14,-0.09504063681080366,2.1303124465796843e-08
Camk2n2,-0.09511687849861265,2.070326975726661e-08
Nsf,-0.09512328987623533,2.066044018533436e-08
Glis2,-0.09519245714660804,2.0125000965009446e-08
Emilin1,-0.09533895690023989,1.9041828923571662e-08
Fkbp8,-0.09536777502954012,1.8846162133693067e-08
Ndufa12,-0.09541783578330593,1.8492580891605393e-08
Golgb1,-0.09543072919178029,1.8408036236666895e-08
Zpr1,-0.09543939483722313,1.8361193139776712e-08
Trappc6b,-0.09544230573569573,1.8347900149512718e-08
Mical1,-0.09546048945543459,1.8226691321219814e-08
Rsl1d1,-0.09547072781082466,1.8161972131572885e-08
Nrm,-0.09549080440781657,1.8028758715957055e-08
Ube3c,-0.09549204800517733,1.802732736321709e-08
Gmds,-0.09549894609267279,1.798652297524407e-08
S100a13,-0.09553002114169007,1.777876001728233e-08
Fnta,-0.09556136670157979,1.757149319247541e-08
Spata6,-0.09556325875435108,1.75656946961048e-08
2210016F16Rik,-0.09559128876310463,1.7390141234237195e-08
Sys1,-0.09563064572396657,1.7134046035806383e-08
Golga2,-0.09565486851039794,1.6980887308365295e-08
Ap2a2,-0.09565735937435686,1.697134842948923e-08
Tomm20,-0.09567276779194167,1.6877146044140968e-08
Mxra8,-0.09575236647590875,1.6384226158890138e-08
Mrpl42,-0.09587287109835353,1.5642142106995036e-08
Gpr180,-0.09587752143187098,1.5620235673958545e-08
Lsm8,-0.09587755327956796,1.5620235673958545e-08
Drg2,-0.09598273853414302,1.5012549968031652e-08
Tsen34,-0.09599008232005334,1.497614689613689e-08
Fibin,-0.09599442879399504,1.495691968542078e-08
Pygl,-0.09600045596865603,1.4927962414429035e-08
Leo1,-0.09602534468974322,1.4796199008992303e-08
Tbca,-0.09603361066832954,1.4754698714565248e-08
Gtf3a,-0.0960701586622414,1.4552350392044046e-08
Cul5,-0.09607096181764381,1.4552350392044046e-08
Sec22b,-0.09608429079600642,1.4490198456457217e-08
Hes6,-0.09608944999010187,1.4467017776907897e-08
Rpl19,-0.09611136032770706,1.4350029862024395e-08
Tubb3,-0.09612635726524675,1.4272318045528958e-08
Cfap20,-0.09613235820555076,1.4244812719120158e-08
Dapk3,-0.09613758461367057,1.4221647959670892e-08
Malsu1,-0.09623869902607579,1.3678036572967789e-08
Cnot9,-0.09624102393855057,1.3671216908521367e-08
Dnpep,-0.09625279868067455,1.3614173794981048e-08
Fzd6,-0.09628498413399275,1.344992445033115e-08
Atg5,-0.09630738998119649,1.3338375661599056e-08
Suds3,-0.09631198222224335,1.3319943683754009e-08
Gtpbp8,-0.09634428876421003,1.3163903078138063e-08
Wnt16,-0.09636196980842333,1.3078754514941973e-08
Narf,-0.09636705678591771,1.3058156157267804e-08
Pcmt1,-0.09640892626466482,1.2851772165579405e-08
Lap3,-0.09642720643715462,1.2765604973288407e-08
Myo1c,-0.09644283007605203,1.2693161016663143e-08
Lamtor2,-0.09653859917728413,1.2237051042867426e-08
Ankrd37,-0.09653975422995838,1.2236538611193272e-08
Desi2,-0.09654290955902753,1.2226465264802091e-08
Sdf2l1,-0.09655491654973858,1.2174204478316983e-08
Itih5,-0.09658601561617185,1.2032006121996109e-08
B9d2,-0.09662010121475119,1.1877541233966493e-08
Shf,-0.09663873651093477,1.1796104669644328e-08
Fam171a2,-0.09666765011662626,1.1668184175833367e-08
Nat8,-0.09668339444591942,1.1601267147569388e-08
Mrgprf,-0.09668636428182557,1.1592551358883604e-08
Nat9,-0.09696703250204307,1.0401894560040409e-08
Ube2d3,-0.0970438054127918,1.0101287705582713e-08
Amotl2,-0.09711146306068835,9.840302980924333e-09
Comt,-0.09711969188045673,9.812565314334508e-09
Fars2,-0.09713805125832452,9.746005329922882e-09
Col6a1,-0.09716095727146071,9.666580756164775e-09
Copa,-0.09718470801501569,9.58064542060433e-09
Cox18,-0.09721916820381007,9.455520718472615e-09
Aga,-0.09721962205042199,9.455520718472615e-09
Fbxo36,-0.0972682409277651,9.28229124323708e-09
Tent5b,-0.09739220320184123,8.843500022948724e-09
Idh3g,-0.09742767480968795,8.724281037885953e-09
Mob2,-0.09744180869804217,8.67937622503429e-09
Limch1,-0.09748442046826855,8.538223797259543e-09
Ube2g1,-0.0975175340414513,8.430859244101752e-09
Orai1,-0.0975505286691065,8.328654063478704e-09
Rps11,-0.0975557692675885,8.315340244631171e-09
Hsd17b12,-0.09757128014066413,8.270973492737736e-09
Galm,-0.09758859947166826,8.224834374496443e-09
Zbtb7c,-0.09761140999219482,8.157834381918662e-09
Zdhhc16,-0.09762898811076408,8.108117201490416e-09
Slc39a6,-0.09771795765740326,7.840945898991776e-09
Mbnl2,-0.09773703506104357,7.78524704184538e-09
Radil,-0.09776758718006302,7.698130309088795e-09
Ube2r2,-0.09777083494162087,7.691455727918713e-09
Necap2,-0.09782562976806472,7.529571826884139e-09
Pdcd5,-0.09785958340443908,7.4321131710339776e-09
Tsen15,-0.09787946822861907,7.376887298977032e-09
Mthfd2,-0.09788037751043197,7.376887298977032e-09
Josd2,-0.09789509984383964,7.340556800884551e-09
Trmt6,-0.09790078471015702,7.327110182105044e-09
Urm1,-0.09793784281687572,7.226342313598318e-09
Wwtr1,-0.09794604427384766,7.205909420598944e-09
Stk19,-0.09796783226337875,7.146930541443323e-09
Commd7,-0.09798846597563864,7.091667987955022e-09
Mfsd1,-0.09799613796354052,7.073093196191714e-09
Ssrp1,-0.0980324332391921,6.97784754365211e-09
Ube2b,-0.09805839379424382,6.909239185845994e-09
Nectin3,-0.0980622661855021,6.901532289271783e-09
Apex1,-0.0980684371386765,6.887548379879508e-09
Gipc1,-0.09809863363195898,6.811215788514794e-09
Higd2a,-0.09810547028584894,6.795616011582032e-09
Adamtsl5,-0.09817308470662052,6.621126859465397e-09
Polr2c,-0.09818534956799604,6.591719285404676e-09
Ghitm,-0.09819096811198162,6.579795781438245e-09
Schip1,-0.0981909721828366,6.579795781438245e-09
Rabl6,-0.09819194941792665,6.579795781438245e-09
Lamc2,-0.09820992938188226,6.538682006647531e-09
Bin1,-0.09821185148010908,6.536452320294022e-09
Rpl18a,-0.0982282655879982,6.496690668394982e-09
Uxt,-0.0982342722421561,6.4839392787867795e-09
Micu2,-0.09824417985304684,6.461184049942143e-09
Tctex1d2,-0.09826879718393206,6.40095429387125e-09
Tars,-0.09833951670117719,6.22601053235548e-09
Ice1,-0.09842352558350838,6.026316688167522e-09
Rps3a1,-0.09842957963392816,6.014353513088893e-09
Mef2d,-0.09845209614894732,5.963175920756826e-09
Wdr74,-0.09856392514727287,5.708020682459231e-09
Gamt,-0.09859149922177121,5.6479769150413675e-09
Phtf2,-0.0985964189576636,5.639298907600341e-09
Wnk1,-0.09863100013129854,5.566745454917247e-09
Rabif,-0.09865035696286148,5.528605521207084e-09
Mrpl30,-0.09873119754686,5.357527464037554e-09
Sec63,-0.09873934377037417,5.342396234997853e-09
Txn2,-0.09874065677047614,5.341873128214255e-09
Rsu1,-0.09888037466927238,5.0559433523155276e-09
Tspan5,-0.09888430169180158,5.050162307592243e-09
Bcas2,-0.09889858480087947,5.023526485882551e-09
Sod3,-0.09892382583999973,4.9751581183353084e-09
Serpine2,-0.09895186945299028,4.921717873265211e-09
Cirbp,-0.09895412657981707,4.919376719973031e-09
Hdgf,-0.09898791801639394,4.855330067738355e-09
Ube2s,-0.09902378223709486,4.788118056410559e-09
Nr2c2ap,-0.09905997772946028,4.723210819088878e-09
Rhob,-0.09910236612147695,4.645613084967151e-09
Anapc5,-0.09915702415889974,4.54877363842933e-09
Slc4a2,-0.09916487130743451,4.536421843907968e-09
Gfer,-0.09922191699101793,4.437547492978737e-09
Homer2,-0.09923602652217894,4.41437737947714e-09
Eif3m,-0.0992699493107882,4.358395240061822e-09
Cops2,-0.0992934135223999,4.319365650367097e-09
Cops7a,-0.09932378828884961,4.268805478281654e-09
Yrdc,-0.09933932132837339,4.244067147284365e-09
Trim2,-0.09939003186635237,4.1602087475324955e-09
Il2rg,-0.09939860541509421,4.147677777164335e-09
Uqcr11,-0.09941369683634886,4.124357262926326e-09
Mkrn1,-0.09945949530415114,4.05080557815297e-09
Mapkap1,-0.09950293448245182,3.984034967665914e-09
Usf2,-0.09950326579862606,3.984034967665914e-09
Aph1a,-0.0995302347399848,3.943889475270709e-09
Laptm4b,-0.09957233189548423,3.879258087897841e-09
Ddx49,-0.09963945746782538,3.777358653446758e-09
Dazap2,-0.09965343773166546,3.757754865253287e-09
Magohb,-0.09966291983451062,3.74503730539255e-09
Ecscr,-0.09970861393802809,3.681436246834593e-09
Apbb1,-0.0997388969777436,3.6383075355497805e-09
Aggf1,-0.0997873899642738,3.5693364551507314e-09
Fam189b,-0.09979240835945943,3.563659390100031e-09
Cyth2,-0.09983353535492609,3.5080105204735324e-09
Ccdc34,-0.09985170788638155,3.483868506504145e-09
Actn4,-0.09988342969573263,3.443995212619463e-09
Megf9,-0.09998291560226404,3.3096605110383324e-09
Abce1,-0.09999663565911492,3.2927771742137655e-09
Gmpr2,-0.10000474990829977,3.283416771975923e-09
Rbfa,-0.10000794910493153,3.280600279369705e-09
Lyrm2,-0.10001360017360719,3.2745365313416065e-09
Cebpzos,-0.10003110900270862,3.25283817478021e-09
Immt,-0.10003737777232861,3.2460137146107083e-09
Stx8,-0.10004901250585943,3.232176181575477e-09
Clasp1,-0.100118614891942,3.143732862057186e-09
Nsg1,-0.10020861162662914,3.0324782625682444e-09
Diablo,-0.10022821126015649,3.009793277781243e-09
Oaz2,-0.10030083132373954,2.9262721541011205e-09
Katnb1,-0.10046156005960608,2.7449866091128215e-09
Use1,-0.10051179037554377,2.6918686716675897e-09
Fbxw2,-0.1005376522557499,2.6660491151329505e-09
Trio,-0.10054469110754821,2.6595967064064046e-09
Vta1,-0.10057483836421728,2.628335588291412e-09
Mtch2,-0.10060053944454829,2.602137124993447e-09
Prmt1,-0.10061083832775101,2.5923945107238625e-09
Sars,-0.10062306596180916,2.582936703017925e-09
Ywhah,-0.10066033167964782,2.545167919843488e-09
Pacsin2,-0.10066378355276444,2.5427146039744048e-09
Yipf3,-0.10067529963417748,2.5319354852873546e-09
Jpt1,-0.10068365882290649,2.5244449722942864e-09
Ubl4a,-0.10074024742467395,2.4680027362874856e-09
Dlst,-0.10075388223221546,2.4554120186951207e-09
Slurp1,-0.10075712738979914,2.453251147196966e-09
Nbdy,-0.10077950629575755,2.432049946597619e-09
Sdc1,-0.10085726508959424,2.3592683298672272e-09
Ift43,-0.10089010158682053,2.329933215838603e-09
Ddx24,-0.1009096028694705,2.312487801287701e-09
Mecr,-0.10096945597208302,2.259668018874703e-09
Ikbip,-0.10102096745582508,2.213597134865863e-09
Csnk1e,-0.10105871732620182,2.180676563239842e-09
Steap1,-0.10108761194218967,2.156026577279171e-09
Fez2,-0.10109349434437723,2.151804127442415e-09
Dhrs4,-0.10112034731092368,2.1301986391860262e-09
Rnps1,-0.1011481920867797,2.1070108175328855e-09
Mrpl11,-0.10118338225136447,2.078740617583735e-09
Tor2a,-0.1011972329073977,2.0679119476065437e-09
Srpk1,-0.10122851001510556,2.043426173707976e-09
Spcs1,-0.10126465717723576,2.0152004059504862e-09
R3hcc1,-0.1013786679120278,1.924069218898679e-09
4930453N24Rik,-0.1013805875533944,1.9234155018079974e-09
Prkag1,-0.10139454598261351,1.9132932890421043e-09
Fdx2,-0.10144642871658605,1.8738421514162003e-09
Dnlz,-0.10149812248765079,1.8353275672515874e-09
Cyfip1,-0.10151298469197748,1.825799177049686e-09
Tmx1,-0.10151669840218469,1.8238351993615035e-09
Tomm70a,-0.10153205865015248,1.813181449713275e-09
Rgs10,-0.10155871554901587,1.7942440671188329e-09
Pdrg1,-0.10156590339832514,1.7897579033270335e-09
Pusl1,-0.10157141849553984,1.786510195889216e-09
Med7,-0.10164316612992604,1.7353841710644268e-09
Piezo2,-0.1016774677709085,1.7126209862434917e-09
Snap23,-0.10172068478985401,1.6839623152975651e-09
Caml,-0.10172185571942803,1.6839098191051184e-09
Fitm2,-0.10172445711046739,1.6828669759419396e-09
Pigs,-0.1017783899010357,1.646670097707822e-09
Matn2,-0.10178447971395056,1.6432885528299619e-09
Kcmf1,-0.10179973762493125,1.6337358581839315e-09
Tgfb1,-0.10180378673220453,1.6317511747503513e-09
Qars,-0.10184066290373267,1.6078850641253776e-09
Bet1,-0.10185507570815137,1.5990903011270398e-09
Blmh,-0.10187337387961923,1.5877988997891977e-09
Dazap1,-0.1019119444242637,1.563468390515378e-09
Ccdc115,-0.10205499718490889,1.4758929375361237e-09
Lztfl1,-0.1020731377622344,1.465546960961565e-09
Rgcc,-0.10212167638987624,1.4371187664169702e-09
Psmd9,-0.10214274492670618,1.4253133958004702e-09
Brox,-0.10215956926539484,1.416083754637554e-09
Lsm12,-0.1021670541522743,1.4123524040018658e-09
Ccn4,-0.10220097193697558,1.3933271484108445e-09
Mirg,-0.10222316715247229,1.381229976735479e-09
Ercc1,-0.10223749080396598,1.3736991363565978e-09
Alg3,-0.10226054584111147,1.3625242050334044e-09
Zfand2b,-0.1022661580545546,1.3599847554856974e-09
Pdia4,-0.10229235969038178,1.3459384616636343e-09
Uqcrfs1,-0.10231038513787424,1.336547814807193e-09
Zfp593,-0.10232817550780417,1.327350364512312e-09
Mpc2,-0.1023289222196584,1.327350364512312e-09
Lrrc42,-0.10235843105074317,1.3120297909111952e-09
Psme4,-0.10238156947721504,1.3001155194954467e-09
Ptrh1,-0.10241028155191131,1.2853366596986306e-09
Actr1b,-0.10243206402581237,1.274957799331049e-09
Pmvk,-0.10246900533772949,1.2561677101463706e-09
Dars,-0.10247877067836228,1.2516674187111986e-09
Rcc2,-0.10258361555933435,1.1989700687874371e-09
Ralgds,-0.1026039957339296,1.1894200346664076e-09
Mtmr6,-0.10262413725151229,1.1800612351616912e-09
Tbc1d23,-0.10271687460241108,1.1365311588313834e-09
Tradd,-0.10275982464879192,1.116943653132163e-09
Ppp2ca,-0.10276048466581844,1.116943653132163e-09
Clns1a,-0.10277427174098222,1.111278357864303e-09
Cers2,-0.10278501117339109,1.106837879105796e-09
Dnajc10,-0.10280205214679801,1.0995308565211434e-09
Ssb,-0.1028107369293782,1.096576996213198e-09
Asns,-0.10284520355478197,1.0814713150166091e-09
Cops8,-0.1028927532888326,1.0607792022550468e-09
Tagln,-0.102898694700989,1.0586479414545818e-09
Ackr4,-0.10299668872926784,1.0167996199409312e-09
Ddost,-0.10303074759511796,1.002938513029514e-09
Prpf31,-0.10305070564291607,9.950921865878164e-10
Atxn10,-0.10314492321483795,9.57206612458581e-10
Nsmce3,-0.1031805123144982,9.435369197801374e-10
Magt1,-0.10322002840543454,9.289643225849713e-10
Chpf2,-0.1032759197374888,9.079590418207267e-10
Faim,-0.10329070351494606,9.027882781995594e-10
Acyp1,-0.10329507971525533,9.015570794012341e-10
Lmo1,-0.10334178969412411,8.845445524914133e-10
Zfp91,-0.10336138240029318,8.777384545509826e-10
Ccdc59,-0.10348317634989684,8.345401147244747e-10
Borcs7,-0.10351080267214885,8.253304007972221e-10
Ap2b1,-0.10362040550700864,7.890393360191827e-10
Angptl2,-0.10362910452362763,7.865340321346946e-10
Nol7,-0.10363998158947502,7.833213572761338e-10
Prorsd1,-0.10371587060786601,7.593124540953523e-10
Colgalt2,-0.10386669628632013,7.132502700388764e-10
Rhoq,-0.10389383079164005,7.05824978247482e-10
Marveld1,-0.10396100789360883,6.864999197386324e-10
Tm2d1,-0.10397417778472748,6.830283890016058e-10
Tpst2,-0.10401725807932904,6.710805795917602e-10
Arl2bp,-0.10410962542899219,6.467083164856688e-10
Lrrc17,-0.10413950064097756,6.389244192805355e-10
Prpf19,-0.10414910176123691,6.366444802796619e-10
Cap1,-0.1041616619653003,6.338793237986161e-10
Csrp1,-0.10423202001266185,6.159441536924566e-10
Rpl31,-0.10431609090205919,5.947749319201594e-10
Enpp2,-0.10439622558643397,5.75272136932333e-10
Pole3,-0.10440034848510964,5.74541556744147e-10
Nrd1,-0.10443566450361834,5.66305336969391e-10
Tm9sf3,-0.10445704143325231,5.614802171255853e-10
Slc41a2,-0.10447590347956298,5.575491095766727e-10
Prep,-0.10453186199059461,5.450348572417159e-10
Eif2s2,-0.10455482390750266,5.400252150340851e-10
Mak16,-0.10457513039808314,5.356616424999525e-10
Cdipt,-0.10461255164946406,5.275008379306887e-10
Slc4a8,-0.10464086701702854,5.217126502199355e-10
Tbc1d20,-0.10468995905682936,5.114698344747615e-10
Atp6v1g1,-0.10469153542198573,5.113702615266239e-10
Abcf2,-0.10471767056847482,5.059833621537664e-10
Cnot6,-0.10477725623064342,4.938429118418747e-10
Fam174a,-0.10478093822939184,4.933067482843715e-10
Rflnb,-0.10478375448011752,4.929520027641607e-10
Mvk,-0.10479457955798552,4.909291398952128e-10
Tmc6,-0.10484705566982246,4.805883108429008e-10
Tmem70,-0.10487415791515449,4.753238815773843e-10
Selenoh,-0.10491884189182651,4.666233973754604e-10
Rpl7l1,-0.10496530616490918,4.577327036875019e-10
Rp2,-0.10498911603012642,4.53561786966006e-10
Adk,-0.10505391558022435,4.418842067218691e-10
Scx,-0.1050873165302774,4.35866924233954e-10
1700003F12Rik,-0.10509930683439121,4.340658477195015e-10
Czib,-0.10510056840812129,4.34040229389898e-10
Mrps15,-0.1051308381982085,4.2869759426314706e-10
Cenpb,-0.1051520667918325,4.2504976651972417e-10
Rabac1,-0.10518006206732118,4.2042245004489925e-10
Tcim,-0.10519829873172709,4.1737430241854744e-10
Htr2a,-0.10521683763701975,4.1429453600871394e-10
Amotl1,-0.10529282903262593,4.013051684606237e-10
Edf1,-0.10530595479050749,3.9926036686112784e-10
Akt1,-0.10545229842573078,3.7548992263337603e-10
AW551984,-0.10545485433145434,3.754409960270026e-10
Ppp1r11,-0.10548222511041486,3.7126345156586637e-10
Vps37b,-0.10552376981663301,3.649185086757977e-10
Hdac2,-0.10555883439675341,3.5984571804333633e-10
Rab4b,-0.10564350408011364,3.474059945293998e-10
Efhd2,-0.10565032564064321,3.4656218349352683e-10
Commd2,-0.10565195686190994,3.4656218349352683e-10
C1d,-0.10565492126100356,3.46382967144802e-10
Rtcb,-0.10570079366232929,3.3998925176864765e-10
Furin,-0.10576811529322351,3.305054157866593e-10
Kremen1,-0.10582066864121681,3.2347278982083805e-10
Phf5a,-0.10593758203180462,3.0813219033436495e-10
Rnf6,-0.10594687381544697,3.0705716613049653e-10
Hnrnpab,-0.10609325209655829,2.88806708549652e-10
Nfs1,-0.10616720714317836,2.801955403543658e-10
Nifk,-0.10622414762537187,2.735629571627692e-10
Imp4,-0.10625281445115674,2.7034736269692264e-10
Pgm2,-0.10628127585487461,2.671923291375504e-10
Ecrg4,-0.10632633201605156,2.621968024593993e-10
Gmps,-0.1063381404090131,2.609964763900603e-10
Rai14,-0.10635594623595697,2.591326114167368e-10
Sdhc,-0.10638496012606251,2.5616969597267387e-10
Limk1,-0.10641773658352506,2.5270720320167787e-10
Sidt2,-0.1064330819312094,2.51167073073921e-10
Lefty1,-0.10643537097334137,2.51042375979587e-10
Pop5,-0.10644778507049077,2.498271276614044e-10
Mtx1,-0.10651964402519586,2.423370588756365e-10
Tmed1,-0.10652496462942429,2.419007742363988e-10
Asap2,-0.10656588750237106,2.377912838290716e-10
Kmt5a,-0.10658319890593453,2.361401599724168e-10
Fam3c,-0.10660844488784621,2.3392903058649014e-10
Eci2,-0.10663971785384123,2.3091058938148167e-10
Dpm2,-0.10668269026873743,2.2689468945349726e-10
Tnpo1,-0.10671485139925964,2.2387931321513377e-10
Imp3,-0.10675918048281152,2.200708251780327e-10
Actn1,-0.10676369703455434,2.1975048002834956e-10
Sept9,-0.10678415504105074,2.1792615811263595e-10
Yae1d1,-0.10680112828315422,2.1644202095418782e-10
Dmac1,-0.10682017032912282,2.1477587321804082e-10
Xpa,-0.10698754283306475,1.9989042741970688e-10
Kif2a,-0.1070570601710094,1.9406488520047533e-10
Ppp1cb,-0.1070720367799329,1.9290647570300625e-10
Ubl5,-0.10709726858717585,1.909055744774859e-10
Syncrip,-0.10710132020441504,1.906652586646161e-10
Naa50,-0.10712549807798931,1.8877326050149066e-10
Sh3kbp1,-0.10718916736247598,1.8372980882600755e-10
Polr2j,-0.10729141450598147,1.759393508900876e-10
Prdm8,-0.10738329789866245,1.6923184893372533e-10
Bet1l,-0.10741520992279224,1.6706948015554191e-10
Lsm1,-0.10743301289365005,1.6586541801450696e-10
Bola3,-0.1074822637513738,1.6251667109911505e-10
Clcn5,-0.10748377172615795,1.6249100747912766e-10
Htra2,-0.10757027229719332,1.5657400281615218e-10
Arpc1a,-0.10766483172778193,1.5041475217932273e-10
Eif3c,-0.10768879144137684,1.489287304149073e-10
Krt80,-0.10772546952688415,1.4664288572308875e-10
Wdr18,-0.10778019921815099,1.43332045296689e-10
Hnrnpul1,-0.10778373476542902,1.4318292040698534e-10
Cpne1,-0.1077901011513531,1.429290931012279e-10
Pdcl3,-0.10787175950302202,1.3800116791334576e-10
Ermp1,-0.10794010285900804,1.340158363526687e-10
Synm,-0.1079403786475901,1.340158363526687e-10
Csgalnact1,-0.10797003129429075,1.3240976532191995e-10
Ctsd,-0.10799500032987208,1.3104040379499817e-10
Faf1,-0.107995524326973,1.3104040379499817e-10
Dnajb11,-0.10801105644346315,1.3032112225834938e-10
Rars,-0.108051515691603,1.2810355967232208e-10
Exoc3,-0.10807901482990923,1.266378317264547e-10
Uqcrc2,-0.10810497588562104,1.252726793909868e-10
Pfkl,-0.10814355638880747,1.232403920529533e-10
Pa2g4,-0.10822104149422669,1.1925524169073153e-10
C1qtnf1,-0.10826961384327165,1.1680678732526308e-10
Efnb2,-0.10829869318302739,1.1538788325853676e-10
Cops3,-0.1084058117339331,1.1026716309472509e-10
Dda1,-0.10841607579542961,1.0982782876060111e-10
Dpm1,-0.10845772222464689,1.0789606158711781e-10
Mdh1,-0.10850910019377151,1.055462099786783e-10
Hnrnpf,-0.10855357938364518,1.0361180386483814e-10
Ndufb4,-0.10855379027685741,1.0361180386483814e-10
Xrn2,-0.10855755691582411,1.0353590493103586e-10
Glrx2,-0.10881224264193243,9.267221804562924e-11
Lypla1,-0.10881333339168107,9.267221804562924e-11
Armc1,-0.10881589059961798,9.261756268183644e-11
Lxn,-0.10882965125933917,9.210550495759779e-11
Ufsp2,-0.10883785606049494,9.182034074276187e-11
Notch2,-0.10899456854230374,8.578752035636839e-11
Tubg1,-0.10903094294687496,8.45097284166284e-11
Mrpl50,-0.10904382718874357,8.4074092623182e-11
Atp1a1,-0.10914437124687242,8.046978794173083e-11
Chmp2b,-0.10914560464506752,8.046701541564994e-11
Exosc4,-0.10919486976464236,7.881734771996929e-11
Insig2,-0.10920583274732534,7.847700327683823e-11
Ywhab,-0.10925131335920263,7.695655597130184e-11
Mtss1,-0.10930918781543254,7.505296658794556e-11
Fgf16,-0.10931626664740134,7.485689397215195e-11
Paxx,-0.10942446277323052,7.139802265324835e-11
Rplp0,-0.10953680314601448,6.797099305023555e-11
Yipf5,-0.10956394893175564,6.719344580785681e-11
Metrnl,-0.10957468973776559,6.690891280092638e-11
Colgalt1,-0.10959302416024608,6.64018977247025e-11
Tdg,-0.10959697775740279,6.631972667797695e-11
Fyttd1,-0.10964148536857636,6.505836927757695e-11
Rpl4,-0.10965013830067633,6.484268905397634e-11
Brms1,-0.10970298862846115,6.340661372336333e-11
Ptov1,-0.10980314938983475,6.071401266220702e-11
Smurf1,-0.10983751531299119,5.982587570084853e-11
Zc3h15,-0.10985990267648361,5.926479989876932e-11
0610010K14Rik,-0.10999685507193616,5.5824355568113875e-11
Fam207a,-0.11000496307449982,5.56522122223984e-11
Pabpc4,-0.11008062557324391,5.3894335112201895e-11
Mtdh,-0.11008686330038872,5.377277393618921e-11
Rrbp1,-0.11010730156492034,5.3313600471936905e-11
Memo1,-0.11012486608784393,5.292591340984907e-11
Nrbp1,-0.11022415671756536,5.068977242368524e-11
Ttc1,-0.11026277446448134,4.985101581713785e-11
Ctxn1,-0.1102714256920353,4.968496660226942e-11
Stx4a,-0.11027253719378896,4.968496660226942e-11
Trappc3,-0.11038503138433142,4.730478668969738e-11
Pon2,-0.11043415647810434,4.63033343388778e-11
Ptgs2os2,-0.11045125326370468,4.597527207907206e-11
Sdhaf4,-0.11050507285799147,4.4907169492894125e-11
Pgrmc1,-0.11050952913413516,4.484121636320461e-11
Gale,-0.11052331873617982,4.458912894610956e-11
Banf1,-0.1105895992760291,4.3310755445256505e-11
Me2,-0.11059779320990479,4.317493980598343e-11
Tubb2b,-0.11060236239443844,4.3109330485652964e-11
Cxxc5,-0.11061057146183957,4.2973861093450485e-11
Ramp2,-0.11065395544269628,4.2214505413909764e-11
Ak2,-0.11067379180975338,4.1863584571720084e-11
Gtf2h5,-0.11068544748638527,4.1667708876853724e-11
Ptges3l,-0.11069831290708121,4.1450302660195015e-11
Otub1,-0.11091576833101376,3.76441836173563e-11
B3galnt1,-0.11104818633419382,3.551106960187195e-11
Emc8,-0.11106227769705529,3.5305742736253394e-11
Acaa1a,-0.11112282882925847,3.437706551073598e-11
3300005D01Rik,-0.11112515819299251,3.435916487361692e-11
Pex2,-0.11123932544297413,3.265847618285202e-11
Arhgap1,-0.11129364844339562,3.188727412897505e-11
Dok1,-0.11129623991504936,3.186688890600089e-11
Nudt18,-0.11130954890436279,3.16933902823787e-11
Scfd1,-0.11136808300438505,3.08859457804803e-11
Tmem214,-0.11139770750293515,3.0492941872258945e-11
Angptl1,-0.11151206450091587,2.8977563317104333e-11
Tsg101,-0.11151550479882832,2.8947938531749528e-11
Anapc16,-0.11153802150934963,2.8670814795301586e-11
Npdc1,-0.11159912797742945,2.7921264205332024e-11
Rpl13a,-0.11160278985995285,2.7889929820286312e-11
Uchl3,-0.11162150519603907,2.767014723062634e-11
Maco1,-0.11181483249638578,2.5371176100306925e-11
Srsf3,-0.11183350234194267,2.517137159564572e-11
Sugt1,-0.1118533550051537,2.4959766164107083e-11
Arl6ip4,-0.11189116119352312,2.454984491705764e-11
Dnajc25,-0.11191802131676022,2.426634975071597e-11
Abl2,-0.11198556834918216,2.3548596415674597e-11
Snrpd3,-0.11199090675061864,2.3504250232531983e-11
Eif4h,-0.11202969046179477,2.31075482786182e-11
Lage3,-0.11208528345007795,2.2545139782741304e-11
Pkd2,-0.11212014488117301,2.2204542464127998e-11
Dohh,-0.11219502824653634,2.1485725236686332e-11
Nat8f5,-0.11221434639858129,2.1321064707815436e-11
Rnf4,-0.11224202998816045,2.106630868935038e-11
