,T-FAP_2_corr,T-FAP_2_qval
Kcnj2,0.11594122024521815,8.549960030611132e-12
Zfand5,0.11588682382132695,8.76014827565532e-12
Rack1,0.11579584536779057,9.119541965903199e-12
Igf2,0.11540194365605157,1.091214970336224e-11
Tgfbr3,0.11540148611327,1.091214970336224e-11
Sirpa,0.11525163450412865,1.1687527902364922e-11
Col1a2,0.11524271682958051,1.1722337173189056e-11
Stk24,0.11491041220607276,1.363274912529654e-11
Rasa3,0.11445406259295034,1.674463016068196e-11
Nr4a2,0.11443309526280712,1.6888056313709228e-11
Ccnl1,0.11423683448618108,1.846922645058474e-11
Nedd4,0.1141506357181295,1.915168220874105e-11
Adm,0.11407294262174482,1.9788150885336782e-11
Igf2bp2,0.11407219166162332,1.9788150885336782e-11
Ell2,0.11388240846604493,2.1545598271481515e-11
Ncl,0.11356210448388183,2.4847151542519905e-11
Eif1a,0.11322171740362187,2.897398501749659e-11
Rps29,0.11313296779375338,3.00707152367067e-11
Epas1,0.11312164456265203,3.0159480589542976e-11
Rpl29,0.11312152998198134,3.0159480589542976e-11
Tanc1,0.1130817378432523,3.0677983870939e-11
Csrp2,0.11307294591199661,3.0766459896801567e-11
Slc3a2,0.11285246987910635,3.398499946408929e-11
Galnt9,0.1128352271142256,3.42143962266044e-11
Rpl38,0.11259341563095587,3.815432114439046e-11
Plk2,0.11252119922857035,3.9317497751391154e-11
Marc1,0.11247579452152327,4.006892118987356e-11
Hspa5,0.11246369195472683,4.019925910278589e-11
Hs6st1,0.1124582302844598,4.025386858292961e-11
Atp2a2,0.11241952605425388,4.09219605466901e-11
Rpl26,0.11231123134345349,4.2936076084532694e-11
Socs3,0.11206598113647746,4.793108431292614e-11
Dnm3,0.11198866659172291,4.9472006361636164e-11
Ssr4,0.11197555330932904,4.971093343704997e-11
Prmt1,0.11193776882286782,5.051160748177792e-11
Cd7,0.11191158016864217,5.1056543527930536e-11
Hspa9,0.11189359141612258,5.141631809788413e-11
Midn,0.11171948840782477,5.5561937879694646e-11
P3h1,0.1114759024894921,6.167031399012996e-11
Lrmda,0.11118624516000548,6.994432513374176e-11
Icam1,0.11116358212229675,7.058248237193983e-11
Nid2,0.11068513281191937,8.689190036479673e-11
Hnrnpa0,0.11059190470805129,9.049131136608578e-11
Fblim1,0.11056008182534181,9.168730930862903e-11
Birc3,0.11047036222140687,9.533169833849495e-11
Pde4b,0.11037388015586934,9.941726061812135e-11
Slc10a6,0.1103384362507333,1.0089153501525107e-10
Fubp1,0.11010535631406815,1.1132446758188343e-10
Nisch,0.10959355949121624,1.3911857407915764e-10
Hnrnpdl,0.1093432781258345,1.5441100700624227e-10
Rpl37a,0.10926485489278567,1.5934332595578475e-10
Ssbp2,0.10913578077466257,1.6832464365496858e-10
Sf3b3,0.1089800016575854,1.8009559781724353e-10
Col11a1,0.10874927665919296,1.984942695748439e-10
Gpc4,0.1086689938685712,2.0518665650601407e-10
Apobec3,0.10862304568405173,2.0892785208187002e-10
Ccdc85a,0.108373729453252,2.3216793332069544e-10
Casc4,0.10829138644619243,2.398523686805271e-10
Pvr,0.1081841475161422,2.5084801626558217e-10
Slc11a2,0.1080877323146763,2.613711232046529e-10
Bex3,0.10800563279228728,2.706295486506596e-10
Id3,0.10787898514663656,2.8540896598671815e-10
Rpl23a,0.1078476157415411,2.890388310711702e-10
Tma16,0.10781924396823037,2.923319286812218e-10
Snai1,0.10763016024858268,3.16759590990288e-10
Ptpn2,0.10760133928790395,3.204242141180864e-10
Sqle,0.10757474889506616,3.23816319620534e-10
Tubb5,0.10751814922332875,3.3153966298963113e-10
Eif4e3,0.10745636924001255,3.402077731634887e-10
Ftsj3,0.1073724069219852,3.521127280325401e-10
Fgfr1,0.10722069793394039,3.7528642643486916e-10
Unc93a,0.10719079023938258,3.794038550625124e-10
Anp32b,0.10694070739145278,4.2233463634133307e-10
Malt1,0.106855458918839,4.3728696452242135e-10
Rps4x,0.10660902907084774,4.858402342772609e-10
Steap1,0.10654127215707286,4.98706139606593e-10
Tomm20,0.10640367725914032,5.280566727070247e-10
Prdx1,0.10638657351831972,5.314166601832774e-10
Srpx,0.10635001503056939,5.387448709601622e-10
Dbi,0.10633422332132836,5.418668869920536e-10
Sh3bgrl,0.10627542412328726,5.546123981332031e-10
Ror1,0.10624893398990987,5.603944381142901e-10
Rpl17,0.10586287192010418,6.605923166170005e-10
Il15ra,0.10579308904936677,6.785635107911181e-10
Tra2a,0.10578792326206253,6.793834022948724e-10
Gm43560,0.10574864579587098,6.901975625985948e-10
Aldh1l1,0.10572193221913812,6.967296934434473e-10
Tnfrsf1a,0.105492369128669,7.661729620790316e-10
Frrs1,0.10523496262594269,8.498767828277653e-10
Auh,0.1052213350036706,8.539731156111254e-10
Cbfb,0.10512384482430133,8.892346422947101e-10
Eva1c,0.10487019693552681,9.873923893340197e-10
Sec11a,0.1048560625414325,9.9234981880435e-10
Pim3,0.10485155414281658,9.93271402972531e-10
Dkk3,0.10446498499548589,1.167478710618674e-09
Cd302,0.10419887066367291,1.2997930052539922e-09
Phyh,0.10408925651498496,1.3598625162481651e-09
Eid1,0.10380720479221398,1.5250571024940083e-09
Hnrnpa1,0.10377402515439905,1.5449401470225616e-09
Pcolce,0.1037367751752076,1.5662336336459627e-09
Rnf125,0.10371444765186347,1.5794395546926588e-09
Pappa,0.10370798713277952,1.5806983176698522e-09
Rpl22,0.10354088925895454,1.6904023076672384e-09
Acat3,0.10330401260016595,1.8592643258524218e-09
Erp29,0.10307067266251249,2.045463402390276e-09
Timm8a1,0.10300837302009411,2.0972463308364876e-09
Rpl21,0.10299021613900534,2.1091335015825127e-09
Msi1,0.1029132583165522,2.173651363912023e-09
Bckdhb,0.10270989527749821,2.3609229229808743e-09
Neto2,0.1026828763977223,2.385295604740021e-09
Rpl30,0.10264079907601263,2.4227272469794726e-09
Amotl2,0.1025029002206097,2.5629156945723005e-09
Hk2,0.10246837285742474,2.5973944160891245e-09
Gm15283,0.1023150920583595,2.7571598564036336e-09
Tmed9,0.1022546643398935,2.8242838987338372e-09
H6pd,0.10213222250648642,2.9652952938118633e-09
Ydjc,0.10185937682343978,3.303017780832101e-09
Syt16,0.1018557938061967,3.304805192703031e-09
Gapdh,0.10171399273848922,3.4871650952827657e-09
Lyar,0.10159163897659312,3.6568640898057304e-09
Ubb,0.10156940597446647,3.6869998896252354e-09
Tuba1c,0.10099868000964594,4.623877290849632e-09
Lonrf1,0.10097804808068704,4.658725991347738e-09
Bmpr2,0.1005637774503945,5.480502771275031e-09
Pgs1,0.10036743181468548,5.914152766641754e-09
Utp14b,0.1003624383920544,5.916644155018043e-09
Uhrf2,0.10036191635468653,5.916644155018043e-09
Dcun1d5,0.10034731579465869,5.94641795392261e-09
Plod2,0.10005203016615141,6.672259933158712e-09
Slc25a5,0.10000438540203772,6.79601538693764e-09
Ebp,0.09984551563062037,7.227249289062769e-09
Serbp1,0.09971306005543386,7.596864429691876e-09
Serpinh1,0.09967926035363638,7.687356146119699e-09
Adamts7,0.09957324235576541,8.008648540019279e-09
Mid1,0.09931650984739974,8.856435201655183e-09
Ddost,0.09920855145277103,9.232443849750178e-09
Cdk5rap2,0.09911326991722673,9.575200480134181e-09
Pfkfb3,0.09910223672749593,9.609126887430642e-09
Palld,0.09887157042882475,1.0483434020830704e-08
Tmsb15b1,0.09878222202169903,1.0845651190227703e-08
Ran,0.0986540639178147,1.137528430456057e-08
Selenoi,0.09853749268700573,1.1906410033168057e-08
Tnfaip2,0.09842798872817425,1.2415761231101073e-08
Impdh2,0.09833200068477332,1.2888150221288819e-08
Nav3,0.09814998158040036,1.3819162809493365e-08
Dctd,0.09800465070798478,1.4588885329191004e-08
Tmed5,0.09789053574781562,1.523752040574181e-08
Gm10076,0.09770329292173613,1.6359071560988605e-08
Gm49643,0.09762330320742946,1.6863760652943564e-08
Pak1,0.09752691375117095,1.750300368216921e-08
Nlgn2,0.09736645867561633,1.8582404612143356e-08
Slc39a8,0.0973038308129677,1.90302652407187e-08
Rasal2,0.09726284054740922,1.932332875959028e-08
Rpl7a,0.09719446612063953,1.9799370874949416e-08
Rhod,0.09716002187595162,2.0052289141175914e-08
Zfp428,0.09679482653716581,2.3044880712357568e-08
Gch1,0.09672841463519406,2.3632135667077406e-08
Stk17b,0.09668278818194363,2.403760510601175e-08
Lum,0.09658480202450449,2.4955744104932704e-08
Gadd45b,0.0962404063523034,2.8377781655554718e-08
Cdc42ep1,0.09605161074558555,3.045864200104892e-08
Adcy5,0.09604996513361644,3.045864200104892e-08
Nap1l1,0.09603208184976356,3.06196165334505e-08
Slc16a4,0.09599271903424253,3.1013550304313684e-08
Plod3,0.09575076888220585,3.398232297877468e-08
Shfl,0.09562453965150776,3.559645659466053e-08
Fxyd5,0.09555575058162169,3.6465764072833704e-08
Gm49257,0.09549497149252545,3.730226609706424e-08
Isyna1,0.09529032080458476,4.027068111134595e-08
Gm43707,0.09516516512697172,4.222717074604048e-08
Crabp2,0.09515260913434904,4.239685466212582e-08
Hsp90ab1,0.09513440499872383,4.265996494550882e-08
Rcl1,0.09506144106166159,4.3803327793899993e-08
Gpr39,0.0950152223877131,4.4516024029211533e-08
Tent5a,0.09500121532138649,4.4719719102470717e-08
Rpl5,0.09480141783674911,4.8249743730075014e-08
Tmsb10,0.09472417884984238,4.9619905198485756e-08
Gadd45a,0.09468408762338384,5.0306190487904856e-08
Bnc2,0.09466187916035643,5.069484125093011e-08
Plaat3,0.0946028309792714,5.181289194272801e-08
Arrdc4,0.09458134164302343,5.219849816060563e-08
Etnk1,0.09449358270105315,5.3894300272137904e-08
Gm16685,0.0942830816707725,5.8268593682881075e-08
Rpl35a,0.09422018570196666,5.9587669129529874e-08
Dkc1,0.09394158537266752,6.599473815520783e-08
Eif3f,0.09390299196210061,6.686262871701192e-08
Il33,0.09367176483583692,7.27090319595051e-08
P4ha3,0.09365297657558828,7.317030970543557e-08
Col9a2,0.09363106105291946,7.372187450943753e-08
Dpep1,0.0935279394484344,7.659993919084756e-08
Ksr1,0.09344215821059185,7.900278494650245e-08
Rps11,0.09335099774607117,8.164482489323739e-08
Alpl,0.09331858294108418,8.251958416912142e-08
Clip4,0.0932366670296297,8.504654959544006e-08
Snrpf,0.09320910059784127,8.586814924785074e-08
Colgalt1,0.09318700595041285,8.651852657888778e-08
Sphkap,0.09314211739828408,8.792706152852302e-08
Hpgd,0.09310428401800533,8.912033265111949e-08
Snhg8,0.09310104917762113,8.91580723947992e-08
Egr2,0.09292461992935208,9.506187044017348e-08
Tfpi,0.09287553698459099,9.652801487383487e-08
Adam9,0.09287058509577613,9.663152917306215e-08
Cemip,0.09282302018391772,9.829882176960807e-08
Dnmt3l,0.09261244874633838,1.0605760871159455e-07
Actr3b,0.0926093432858085,1.0609763738897776e-07
Penk,0.09250313103084742,1.1023678516335672e-07
Gpr176,0.09244902158960594,1.1231871343513241e-07
Rrp15,0.0923870234814132,1.1486760646611652e-07
Prdx4,0.0923741031504527,1.1533417079669468e-07
Cnmd,0.09234001841718616,1.1672374312550237e-07
Dcakd,0.09225840275233783,1.2024872457372028e-07
Hmox1,0.09220838748878964,1.2232692159838286e-07
Gcnt2,0.09217408512441602,1.238083652802486e-07
Nus1,0.09214603052276989,1.2501515810945543e-07
Dbx2,0.09210718634494275,1.267430077110085e-07
Synpo,0.0918945982824358,1.3698769161860666e-07
Psme1,0.09185237493500538,1.389426770356943e-07
Ikzf1,0.09176377206720777,1.4326702540389156e-07
Net1,0.09150358085580172,1.5683438818396409e-07
Ptges,0.09146392896088003,1.5891315426617136e-07
Tmed3,0.09134451450967009,1.6597647471948408e-07
Nrn1,0.09126531060635014,1.703913325518938e-07
Snrpg,0.09124283088539373,1.716829416062832e-07
Lgr5,0.09123516987301482,1.720384155646232e-07
Myh9,0.09118310579431649,1.7502753288894596e-07
H2afy2,0.09118239261197564,1.7502753288894596e-07
Prl6a1,0.09100955389475254,1.8614070065499586e-07
Rgcc,0.09098728880820142,1.875334833899997e-07
Srm,0.09095873792222588,1.893750326079423e-07
Itgb8,0.0909071255241496,1.9257430192768324e-07
Unc93b1,0.09085745560553636,1.9568647481733036e-07
Lrg1,0.09080751406261343,1.9916902409078077e-07
Ifitm2,0.09080399504852707,1.9927645333085784e-07
Rsbn1,0.09073601796240774,2.0386355877926175e-07
Jund,0.09068088276987678,2.0772734716908962e-07
Barx2,0.09061212189969631,2.127249797948876e-07
Lmo4,0.09043985950032486,2.2576518242735614e-07
Atp8b1,0.09037628232136143,2.3091753087658293e-07
Lsm7,0.09029805924466906,2.372767650072089e-07
Rnf144a,0.09026589385356391,2.3972969368564997e-07
Evl,0.09020587130357872,2.443250792837873e-07
Sh3pxd2a,0.09018221375946528,2.4608258410666357e-07
Hs3st3b1,0.09008041963516723,2.5522426493989025e-07
Zbtb34,0.09006855959715884,2.561424326679163e-07
Plekhg5,0.09004844463663197,2.5784029378931664e-07
Hmgb1,0.09002763430615626,2.5961506487295796e-07
Usp53,0.08987607965147411,2.7417450619550686e-07
Pdia5,0.0898560187790084,2.759827177204537e-07
Hnrnpab,0.08973976876777948,2.8770926270280584e-07
Psmg4,0.08972053893320309,2.8951635519463216e-07
Bcl2l11,0.08959489515965617,3.0260856752708946e-07
Erf,0.08957179674503511,3.049348523455416e-07
Pdia4,0.08953530156202294,3.0866913591396195e-07
Ppic,0.08953424267968844,3.0866913591396195e-07
Lactb,0.08949276025714518,3.1312436751696597e-07
Zbtb10,0.08948344961096426,3.139537341244574e-07
Artn,0.08937655413418998,3.258920169844787e-07
Arap2,0.08936679391511924,3.268076196915014e-07
App,0.0892531162669993,3.395559954720581e-07
Pvt1,0.08919181768374557,3.46416123832281e-07
Dse,0.08915532744175167,3.5076479211189535e-07
P3h3,0.0890908274269245,3.587819459588864e-07
Itih3,0.08899912684661485,3.703305227005757e-07
4921508D12Rik,0.08897895691065233,3.727666978791382e-07
Gnptab,0.08889953100909244,3.8305111723635804e-07
Tgif2,0.08882384528861412,3.9308002957765193e-07
Gns,0.08873840984897524,4.0448941390335326e-07
Tmem268,0.08864930538437862,4.1737259617865765e-07
Tomm6,0.08852815360864133,4.3532737966996186e-07
Adamts12,0.08850368391482051,4.388547491554872e-07
Pik3c2a,0.08839802343284218,4.551664612421874e-07
Man2a1,0.08816884795247988,4.927092504733876e-07
Prrx2,0.08814441667500342,4.96679459479118e-07
Hlf,0.08804946495952791,5.127322775104081e-07
Sectm1a,0.08802266715032403,5.170429149690855e-07
Ptprk,0.08802203584831168,5.170429149690855e-07
Tsc22d2,0.08795838807667371,5.28555816392686e-07
St5,0.08794198571354425,5.312809080686937e-07
Dipk2a,0.08791221722363086,5.361910423343463e-07
Phlda1,0.08753389295491071,6.113613372116089e-07
Igf1r,0.08746978071970324,6.24897588273531e-07
Nop56,0.08735491356871217,6.49632010806161e-07
Kcnq1ot1,0.08735037891333565,6.502170691156105e-07
Dok6,0.08733357238452427,6.53641920035438e-07
Tle2,0.0873190082292651,6.565621260057621e-07
C1qtnf6,0.08709142777941585,7.106688133496308e-07
Il18bp,0.08707069287077057,7.153945560051223e-07
Vdr,0.08690774828876136,7.567225545911228e-07
Txnrd1,0.08685040488284147,7.716480648564323e-07
Npc2,0.08679974819905908,7.849913405459328e-07
Abi3bp,0.08674208017253911,7.99999127552402e-07
Cpz,0.08657751630536004,8.453383232604711e-07
Gm29686,0.08650708081042956,8.659267387511895e-07
Prkag3,0.08645702094709842,8.800591630414058e-07
Snhg6,0.08642996634636815,8.878400244409028e-07
Hmgn2,0.08639727584298051,8.974613008364028e-07
Steap3,0.08639133546775457,8.987069621922411e-07
Igsf10,0.0862993280857163,9.262490595947572e-07
Atp1b1,0.08616084808014157,9.70944963403532e-07
Gad1os,0.08609005242038612,9.932288224052098e-07
Elovl7,0.08603178436908296,1.0115690445773456e-06
Ets1,0.08602419652453724,1.0135539103083592e-06
Ranbp3l,0.08591706216144329,1.050753278778808e-06
Angpt4,0.08590384647494183,1.0548834512202555e-06
Ergic3,0.08589345471127657,1.0579862954845577e-06
Fbln7,0.08584904201960532,1.0730758545149709e-06
Fdxr,0.08584891974656057,1.0730758545149709e-06
Mrps6,0.08579078446877637,1.092044565993075e-06
Amer2,0.08576601899224584,1.1000012872533255e-06
Fads3,0.08569259703511951,1.1277293751502219e-06
Mrto4,0.08564343129654492,1.1456286235472539e-06
Pld3,0.08561735619045387,1.1552809740319943e-06
Atf3,0.08553940719609551,1.1837907913171371e-06
Hilpda,0.08553008220948281,1.186569847767037e-06
Akr1b8,0.08549789581029803,1.1977251656272094e-06
Ccn1,0.08547001888769319,1.2085599100733103e-06
Slc38a2,0.08536648944472953,1.2493922721869054e-06
Epb41l3,0.08529930775303508,1.2771158202649195e-06
Mapkapk2,0.08527880979076762,1.2853531526967893e-06
Atxn2,0.08526671181043703,1.2898813196913388e-06
Camk2g,0.08518950173178595,1.3239553838586574e-06
Gm15247,0.08516667281907957,1.3335607513644082e-06
Kcnk2,0.08503895212855903,1.3900515252176657e-06
Itpkc,0.08486100194577824,1.4751804987788636e-06
Gm36584,0.0848539714579093,1.4777692506972012e-06
Mybbp1a,0.08476081856314023,1.522936335901589e-06
Podnl1,0.08473469945629376,1.5336192417818036e-06
H2-Q10,0.08463583753640191,1.5835460403858139e-06
Ndufa4,0.08462270821090047,1.5896549574347725e-06
Tnfrsf10b,0.08460734569821722,1.5970136113116519e-06
Grn,0.08445477438222766,1.6774089795875356e-06
Srsf11,0.0844488139348502,1.6797293237985384e-06
Svil,0.0842406473829201,1.799272891662538e-06
Car12,0.08401700545375429,1.9372316303084547e-06
Gfer,0.0839718317774509,1.964764926566939e-06
Yap1,0.08393398220847686,1.9877007986588334e-06
Nrp1,0.0839274509087042,1.990825593396939e-06
Spry2,0.08391537594557524,1.9964183825990425e-06
Pkp4,0.08390383860123918,2.0029779158196045e-06
Snhg4,0.08385241630134159,2.0370914284808045e-06
Tceal9,0.0838137447752246,2.062779019546756e-06
Nfkbie,0.08369291167030952,2.146655902222295e-06
Gtf2ird1,0.08345176217743276,2.320952422271225e-06
H2-M3,0.08341831952049013,2.345919967054983e-06
Irx5,0.08339653554503099,2.360245854878048e-06
Ifi211,0.08339376588928196,2.360925992683117e-06
Rgs2,0.08323803550713423,2.483960470085657e-06
Erich2,0.08323623952113884,2.483960470085657e-06
Map3k20,0.08312843583391558,2.566411802278963e-06
Tead1,0.08310101888121685,2.5885042082872897e-06
Epha2,0.08308645839653267,2.597919584683061e-06
Rrs1,0.08301571780595184,2.6590642638905045e-06
Tmem123,0.0829397054903019,2.7246858434001485e-06
Stard5,0.08290517317125441,2.7548490808985724e-06
Stat3,0.08277989765239074,2.871854463207522e-06
Parp8,0.08277774368439926,2.8720900147649893e-06
Bag3,0.0826597103043574,2.9866056523097075e-06
Slc8a1,0.0826381435228453,3.006420379169133e-06
Ptbp1,0.08253777371445273,3.1036120675011933e-06
Tmem64,0.08253455191781478,3.104981791376097e-06
Erap1,0.08251462174716076,3.12383781663385e-06
B3gnt3,0.08246598241759355,3.1732464671826026e-06
Gas2l3,0.08243431049396387,3.205108056041898e-06
Eny2,0.08243119829041201,3.206405759528169e-06
Tlcd2,0.08232576470189762,3.319687527083273e-06
Tnik,0.08225528251920251,3.396839375154213e-06
Dnajb1,0.08222800869402229,3.425814870643353e-06
Glrx,0.08221399182420938,3.4397323598499163e-06
Ddx27,0.08220911796684391,3.4431525799334243e-06
Snrpd1,0.0820655820411856,3.605572265701089e-06
Ddx3x,0.08196378110322411,3.723153749758372e-06
Tmem150a,0.08195426555779073,3.7326263556264516e-06
Gm49774,0.08192642968550867,3.7650673471270147e-06
Tmc7,0.08185906433333279,3.84573058667039e-06
Ctla2a,0.08175587945256872,3.975196345087054e-06
Slc44a3,0.08169413621121466,4.0526059545319225e-06
Plekha3,0.08158525108406862,4.194068740448601e-06
Snrpd3,0.08155387594929996,4.235344919966381e-06
Dcbld1,0.08149609432277714,4.311958161020485e-06
Nrp2,0.08149146319415208,4.31587567394099e-06
Zfp281,0.08146551221064263,4.3422828333802905e-06
Map1b,0.08138523826949062,4.448284293771053e-06
Hnrnpu,0.08134477866915939,4.5055171639347695e-06
Ankrd10,0.08134011846113319,4.509659462163859e-06
Cacng1,0.08125091870670154,4.641960874906379e-06
Hexdc,0.08113467651146329,4.814894419933463e-06
Atp13a3,0.08109996023559075,4.867418814000555e-06
Bace1,0.08109147944500612,4.878037125871683e-06
Pde7a,0.0810167184204623,4.993748270299493e-06
Mcfd2,0.08085975077538582,5.240233862341706e-06
Ccdc30,0.08078891364449456,5.3598590684362655e-06
Catsperz,0.08076706074835677,5.391874950538377e-06
Cdh17,0.08073638777432826,5.4398436352336405e-06
Arhgap31,0.08064028852894543,5.611014812709176e-06
Togaram2,0.08056782157385378,5.7404496232521365e-06
B4galnt1,0.08056710501075791,5.7404496232521365e-06
Soat1,0.08048103065876133,5.89764374311027e-06
Gbx2,0.08045112794266439,5.952099466068267e-06
Ets2,0.0804464657078636,5.957539104765226e-06
Ptgir,0.08030831268645625,6.2180769873364596e-06
