,TSPC_corr,TSPC_qval
Asap2,0.18842050523166745,4.229054131136954e-31
Lrrc8c,0.18826015195293302,4.7800598674264765e-31
Rap1b,0.18822242593960709,4.912659792347049e-31
Tpm4,0.18789552880104118,6.315733626428298e-31
Mras,0.18781505697069262,6.708704625398874e-31
Vat1,0.18772986246187204,7.152000766678976e-31
Ywhae,0.18771111639055582,7.242845915139336e-31
Cd151,0.18653705685278676,1.775603590417512e-30
Iqgap1,0.18635997603192228,2.0301897931050748e-30
Ndufb7,0.18630300202782812,2.1169154513660728e-30
Map6,0.18594962412069896,2.7695464156840485e-30
Kras,0.18569570010460348,3.356573941158494e-30
Gap43,0.18557108836302505,3.678089759378738e-30
Fkbp1a,0.18516917956302278,4.978426878050332e-30
Vim,0.185092463446497,5.2682187215663726e-30
Ablim1,0.1849101944144368,6.029748933228824e-30
Actb,0.18483882775390795,6.354353998280502e-30
Pgp,0.18440349976454604,8.826256398293252e-30
Sh3glb1,0.18430261381891805,9.493201806992906e-30
Hsd3b7,0.18409159868960973,1.111765624782871e-29
Rabgap1l,0.1836725868415218,1.5123328943215855e-29
Serpinb1a,0.18357086353358523,1.63007978334569e-29
Card19,0.18316629938819284,2.2070495565719537e-29
Cxxc5,0.18303702098472838,2.428155220103578e-29
Smdt1,0.1828252026919598,2.837075434020371e-29
Ppfibp1,0.1822438932191107,4.371343733037915e-29
Fgf1,0.18170315771099935,6.524858007692251e-29
Metrnl,0.18085548557048112,1.2175807824784355e-28
Txndc17,0.1808426833661169,1.227072212744631e-28
Rab2a,0.1806726171991182,1.3872612607629313e-28
Cux1,0.18039891648197964,1.6961905459314511e-28
Dact2,0.18035859803625343,1.7445608410954156e-28
Dctn3,0.18022965910776456,1.91587097385786e-28
Bmp1,0.18019253672795654,1.9658074775710285e-28
Vdac3,0.18012834486078538,2.0578036381344113e-28
Efemp1,0.18005626627807608,2.1666599330170814e-28
Prelid1,0.18004865719812305,2.1751490530445886e-28
Aig1,0.1799143144989119,2.3979018220665026e-28
Ssna1,0.17972413621361505,2.7496879994998193e-28
Ptp4a2,0.17927755561062253,3.813771525545654e-28
Dynlrb1,0.17922055276134613,3.9702613769795935e-28
Samhd1,0.17918609134348934,4.065221643597521e-28
Tm4sf1,0.1783419521677775,7.509977457822595e-28
Cdk6,0.1782594873541072,7.949881424615498e-28
Coro1c,0.17814555574753246,8.596684533224815e-28
Add3,0.17798133287076445,9.659357871220077e-28
Ackr2,0.17792490706537492,1.0048552202895797e-27
Tmem160,0.17774101855671046,1.1452013814575452e-27
Bax,0.17760469811317744,1.262643199812705e-27
Txn1,0.17751637721862124,1.3442491459921883e-27
Tagln2,0.17721574901934614,1.6698385974576777e-27
Glipr2,0.1768987755071383,2.0947418675793818e-27
Tek,0.17673856117534198,2.3448792458420103e-27
Scd1,0.17666009777946243,2.477890699114542e-27
Pls3,0.17654879504964527,2.681333259282318e-27
Dcbld2,0.17635968787157577,3.064152697073045e-27
